1103,WinnerViking,2,1130,50103,66,39,0,0,1,1
1521,WinnerLeader,2,1130,50104,66,39,0,0,1,1
1523,WinnerDeputy,2,1130,50105,66,39,0,0,1,1
1994,[Winner]Queen,2,50350,50020,66,39,0,0,1,1
1992,[Winner]King,2,50340,50021,66,39,0,0,1,1
108129,Top[MonthlyPK],2,51930,,259,217,0,0,1,1
31,[WeeklyPK],2,51920,1002,441,290,0,0,1,1
71701,[Couples-PK],2,51920,1002,419,289,0,0,1,1
808029,WinnerMonthlyPK,2,51920,1518,106,126,0,0,1,1
4026313,WinnerWeeklyPK,2,51920,1508,106,126,0,0,1,1
18222,MR[Conquer],2,35630,,246,213,0,0,1,1
18223,MS[Conquer],2,35640,,251,213,0,0,1,1
301052,Mr[Conquer],2,35630,50016,66,39,0,0,1,1
301053,Ms[Conquer],2,35640,50017,66,39,0,0,1,1
19350,BoundItem,2,50190,,313,279,0,0,1,1
52300,RechargePoints,2,50190,5000,63,64,0,0,1,1
6987,Vote,2,33240,,322,299,0,0,1,1
22331,Change[DB],2,260,,301,266,0,0,1,1
123456,GuildDL,10,1137,26400,66,66,20000000,20000000,17,1
123789,GuildMember,10,1137,26400,48,48,20000000,20000000,17,1
123123,GuildLeader,10,1137,26400,45,81,20000000,20000000,17,1
252945,Exit,2,51920,26400,66,41,0,0,1,1
252946,Exit,2,51920,22340,66,41,0,0,1,1
252947,Exit,2,51920,22341,165,219,0,0,1,1
2517,GuildPoleWar,2,19450,,317,142,0,0,1,1
6522,EliteGuildWar,2,50674,1002,418,264,0,0,1,1
666,StoneEvent,2,50220,,283,290,0,0,1,1
14016,Stuff+12,2,10095,,32,52,0,0,1,1
14080,Stuff+255,2,29720,,55,50,0,0,1,1
1400,Test,2,29510,,62,52,0,0,1,1
2000,CloudSaint,2,2166,,212,199,0,0,1,1
9072,RebirthMaster,2,2166,1036,211,213,0,0,1,1
2289,Reincarnation,2,2166,,211,209,0,0,1,1
15805,Gender,2,2166,1036,198,201,0,0,1,1
3381,ReSize,2,2166,1036,198,208,0,0,1,1
924,GetOut,2,9230,700,39,49,0,0,1,1
923,ladyluck,2,2950,1036,212,188,0,0,1,1
990999,HotItems,1,29500,,335,247,0,0,1,1
990909,Shop,1,22440,,300,266,0,0,1,1
781,Arena,2,22440,,300,266,0,0,1,1
990100,AnimaViking,1,22440,5000,72,73,0,0,1,1
770404,InnerPower,2,37810,5000,56,57,0,0,1,1
11230,InnerPower,2,21864,9999,339,247,0,0,1,1
14019,BotJailOfficer,2,29200,6004,45,45,0,0,1,1
14022,EpicJiangQuest,2,29200,3359,45,45,0,0,1,1
1121,[VIP]MAP,2,39930,5000,92,63,0,0,1,1
14017,JiangFull,2,50090,,32,37,0,0,1,1
991990,BigMonsters,2,47500,10137,104,406,0,0,1,1
521508,EpicSeller,2,31256,5000,54,61,0,0,1,1
5789,RestartPoints,2,2166,1036,211,209,0,0,1,1
5788,HourTops,2,22440,,293,279,0,0,1,1
2515,ClansPole,10,1137,7979,166,175,20000000,20000000,17,1
6521,EliteGuildWar,10,1137,6521,125,125,40000000,40000000,17,1
10550,EliteGuildWar,10,1137,10550,125,125,40000000,40000000,17,1
830,Poll,10,1137,2071,125,124,40000000,40000000,17,1
252908,Exit,2,51920,5979,149,176,0,0,1,1
252944,Exit,2,51920,6979,149,176,0,0,1,1
252944,Exit,2,51920,7979,149,176,0,0,1,1
6525,PlayersPole,10,1137,5979,166,175,20000000,20000000,17,1
65255,GuildPole,10,1137,6979,166,175,20000000,20000000,17,1
29680,HelpDesk,2,29680,1002,413,389,0,0,1,1
52100,Realm,2,33247,3935,222,214,0,0,1,1
52101,Realm,2,33247,3935,192,311,0,0,1,1
52105,Dark,2,2950,8989,149,179,0,0,1,1
52106,Light,2,2950,8989,149,172,0,0,1,1
963963,PrizeToken,2,29505,1038,49,60,0,0,1,1
52005,Eliminated[F/S],2,50188,,317,247,0,0,1,1
52090,FreezeWar[F/S],2,50188,,325,247,0,0,1,1
2287,PkReset,2,8500,,86,73,0,0,1,1
52002,GoldPrizeQuest,2,29480,5000,30,66,0,0,1,1
770004,SubClass,2,29510,,334,247,0,0,1,1
1245,Clear-Items,2,29480,700,38,34,0,0,1,1
19112,Change[C/M/CB],2,19456,,288,304,0,0,1,1
88890,Nobility,2,29490,,308,244,0,0,1,1
10559,TimeNobility,2,29200,,33,33,0,0,1,1
52004,PkReset,2,21864,,87,404,0,0,1,1
52001,Football,2,11556,,280,386,0,0,1,1
25015,SuperGuildWar,2,36740,1002,377,312,0,0,1,1
25013,SunKing,2,50050,3933,81,75,0,0,1,1
25005,GoldenCicada,2,50977,3983,85,70,0,0,1,1
810,Poll,10,1137,1038,84,99,40000000,40000000,17,1
820,Poll,10,1137,2038,84,99,40000000,40000000,17,1
516074,LeftGate,26,241,1038,162,210,10000000,10000000,21,0
516075,RightGate,26,277,1038,222,178,10000000,10000000,21,0
516874,LeftGate1,26,241,2038,162,210,10000000,10000000,21,0
516875,RightGate1,26,277,2038,222,178,10000000,10000000,21,0
20571,FlagBase[1],21,8686,2057,326,447,40000000,40000000,21,1
20572,FlagBase[2],21,8686,2057,214,269,40000000,40000000,21,1
20573,FlagBase[3],21,8686,2057,207,98,40000000,40000000,21,1
516076,SWInLeftGate,26,277,3868,175,138,10000000,10000000,21,0
516077,SWInRightGate,26,277,3868,281,143,10000000,10000000,21,0
516078,SWLeftGata,26,241,3868,168,242,10000000,10000000,21,0
516079,SWMidleGate,26,241,3868,223,220,10000000,10000000,21,0
516080,SWRightGate,26,241,3868,290,241,10000000,10000000,21,0
666,DBShower,2,34900,,318,141,0,0,1,1
777,TeamDeathMatch,2,50225,,291,258,0,0,1,1
780,KillerElite,2,32315,,301,368,0,0,1,1
5009,Scarecrow,22,437,1039,50,170,200000,200000,17,0
6003,Stake,21,427,1039,32,208,200000,200000,17,0
6002,Stake,21,427,1039,28,212,200000,200000,17,0
6001,Stake,21,427,1039,24,216,200000,200000,17,0
6000,Stake,21,427,1039,20,220,200000,200000,17,0
5461,Scarecrow,22,1527,1039,479,271,200000,200000,17,0
5460,Scarecrow,22,1527,1039,475,275,200000,200000,17,0
5459,Scarecrow,22,1527,1039,471,279,200000,200000,17,0
5458,Scarecrow,22,1527,1039,467,283,200000,200000,17,0
5457,Scarecrow,22,1527,1039,463,287,200000,200000,17,0
5456,Scarecrow,22,1527,1039,459,291,200000,200000,17,0
5455,Scarecrow,22,1527,1039,455,295,200000,200000,17,0
5454,Scarecrow,22,1527,1039,447,303,200000,200000,17,0
5453,Scarecrow,22,1527,1039,443,307,200000,200000,17,0
5452,Scarecrow,22,1527,1039,439,311,200000,200000,17,0
5451,Scarecrow,22,1527,1039,435,315,200000,200000,17,0
5450,Scarecrow,22,1527,1039,431,319,200000,200000,17,0
5449,Scarecrow,22,1527,1039,427,323,200000,200000,17,0
5448,Scarecrow,22,1527,1039,423,327,200000,200000,17,0
5447,Scarecrow,22,1527,1039,415,335,200000,200000,17,0
5445,Scarecrow,22,1527,1039,407,343,200000,200000,17,0
5446,Scarecrow,22,1527,1039,411,339,200000,200000,17,0
5444,Scarecrow,22,1527,1039,403,347,200000,200000,17,0
5442,Scarecrow,22,1527,1039,395,355,200000,200000,17,0
5443,Scarecrow,22,1527,1039,399,351,200000,200000,17,0
5441,Scarecrow,22,1527,1039,391,359,200000,200000,17,0
5439,Scarecrow,22,1037,1039,359,391,200000,200000,17,0
5440,Scarecrow,22,1037,1039,363,387,200000,200000,17,0
5438,Scarecrow,22,1037,1039,355,395,200000,200000,17,0
5436,Scarecrow,22,1037,1039,347,403,200000,200000,17,0
5437,Scarecrow,22,1037,1039,351,399,200000,200000,17,0
5435,Scarecrow,22,1037,1039,343,407,200000,200000,17,0
5433,Scarecrow,22,1037,1039,331,419,200000,200000,17,0
5434,Scarecrow,22,1037,1039,339,411,200000,200000,17,0
5002,Scarecrow,22,437,1039,18,202,200000,200000,17,0
5003,Scarecrow,22,437,1039,22,198,200000,200000,17,0
5004,Scarecrow,22,437,1039,26,194,200000,200000,17,0
5005,Scarecrow,22,437,1039,30,190,200000,200000,17,0
5006,Scarecrow,22,437,1039,34,186,200000,200000,17,0
5007,Scarecrow,22,437,1039,42,178,200000,200000,17,0
5008,Scarecrow,22,437,1039,46,174,200000,200000,17,0
5432,Scarecrow,22,1037,1039,327,423,200000,200000,17,0
5431,Scarecrow,22,1037,1039,323,427,200000,200000,17,0
5430,Scarecrow,22,1037,1039,319,431,200000,200000,17,0
5429,Scarecrow,22,1037,1039,315,435,200000,200000,17,0
5428,Scarecrow,22,1037,1039,311,439,200000,200000,17,0
5427,Scarecrow,22,1037,1039,307,443,200000,200000,17,0
5426,Scarecrow,22,1037,1039,299,451,200000,200000,17,0
5425,Scarecrow,22,1037,1039,295,455,200000,200000,17,0
5424,Scarecrow,22,1037,1039,291,459,200000,200000,17,0
5423,Scarecrow,22,1037,1039,287,463,200000,200000,17,0
5422,Scarecrow,22,1037,1039,283,467,200000,200000,17,0
5421,Scarecrow,22,1037,1039,279,471,200000,200000,17,0
5420,Scarecrow,22,1037,1039,275,475,200000,200000,17,0
5419,Scarecrow,22,1007,1039,454,246,200000,200000,17,0
5418,Scarecrow,22,1007,1039,450,250,200000,200000,17,0
5417,Scarecrow,22,1007,1039,446,254,200000,200000,17,0
5416,Scarecrow,22,1007,1039,442,258,200000,200000,17,0
5415,Scarecrow,22,1007,1039,438,262,200000,200000,17,0
5414,Scarecrow,22,1007,1039,434,266,200000,200000,17,0
5413,Scarecrow,22,1007,1039,430,270,200000,200000,17,0
5412,Scarecrow,22,1007,1039,422,278,200000,200000,17,0
5411,Scarecrow,22,1007,1039,418,282,200000,200000,17,0
5410,Scarecrow,22,1007,1039,414,286,200000,200000,17,0
5409,Scarecrow,22,1007,1039,410,290,200000,200000,17,0
5408,Scarecrow,22,1007,1039,406,294,200000,200000,17,0
5407,Scarecrow,22,1007,1039,402,298,200000,200000,17,0
5406,Scarecrow,22,1007,1039,398,302,200000,200000,17,0
5405,Scarecrow,22,1007,1039,390,310,200000,200000,17,0
5404,Scarecrow,22,1007,1039,386,314,200000,200000,17,0
5403,Scarecrow,22,1007,1039,382,318,200000,200000,17,0
5402,Scarecrow,22,1007,1039,378,322,200000,200000,17,0
5401,Scarecrow,22,1007,1039,374,326,200000,200000,17,0
5400,Scarecrow,22,1007,1039,370,330,200000,200000,17,0
5399,Scarecrow,22,1007,1039,366,334,200000,200000,17,0
5398,Scarecrow,22,977,1039,338,362,200000,200000,17,0
5397,Scarecrow,22,977,1039,334,366,200000,200000,17,0
5396,Scarecrow,22,977,1039,330,370,200000,200000,17,0
5395,Scarecrow,22,977,1039,326,374,200000,200000,17,0
5394,Scarecrow,22,977,1039,322,378,200000,200000,17,0
5393,Scarecrow,22,977,1039,318,382,200000,200000,17,0
5392,Scarecrow,22,977,1039,314,386,200000,200000,17,0
5391,Scarecrow,22,977,1039,306,394,200000,200000,17,0
5390,Scarecrow,22,977,1039,302,398,200000,200000,17,0
5389,Scarecrow,22,977,1039,298,402,200000,200000,17,0
5388,Scarecrow,22,977,1039,294,406,200000,200000,17,0
5387,Scarecrow,22,977,1039,290,410,200000,200000,17,0
5386,Scarecrow,22,977,1039,286,414,200000,200000,17,0
5385,Scarecrow,22,977,1039,282,418,200000,200000,17,0
5384,Scarecrow,22,977,1039,274,426,200000,200000,17,0
5383,Scarecrow,22,977,1039,270,430,200000,200000,17,0
5382,Scarecrow,22,977,1039,266,434,200000,200000,17,0
5381,Scarecrow,22,977,1039,262,438,200000,200000,17,0
5380,Scarecrow,22,977,1039,258,442,200000,200000,17,0
5379,Scarecrow,22,977,1039,254,446,200000,200000,17,0
5378,Scarecrow,22,977,1039,250,450,200000,200000,17,0
5377,Scarecrow,22,947,1039,429,221,200000,200000,17,0
5376,Scarecrow,22,947,1039,425,225,200000,200000,17,0
5375,Scarecrow,22,947,1039,421,229,200000,200000,17,0
5374,Scarecrow,22,947,1039,417,233,200000,200000,17,0
5373,Scarecrow,22,947,1039,413,237,200000,200000,17,0
5372,Scarecrow,22,947,1039,409,241,200000,200000,17,0
5371,Scarecrow,22,947,1039,405,245,200000,200000,17,0
5370,Scarecrow,22,947,1039,397,253,200000,200000,17,0
5369,Scarecrow,22,947,1039,393,257,200000,200000,17,0
5368,Scarecrow,22,947,1039,389,261,200000,200000,17,0
5367,Scarecrow,22,947,1039,385,265,200000,200000,17,0
5366,Scarecrow,22,947,1039,381,269,200000,200000,17,0
5365,Scarecrow,22,947,1039,377,273,200000,200000,17,0
5364,Scarecrow,22,947,1039,373,277,200000,200000,17,0
5363,Scarecrow,22,947,1039,365,285,200000,200000,17,0
5362,Scarecrow,22,947,1039,361,289,200000,200000,17,0
5361,Scarecrow,22,947,1039,357,293,200000,200000,17,0
5360,Scarecrow,22,947,1039,353,297,200000,200000,17,0
5359,Scarecrow,22,947,1039,349,301,200000,200000,17,0
5358,Scarecrow,22,947,1039,345,305,200000,200000,17,0
5357,Scarecrow,22,947,1039,341,309,200000,200000,17,0
5356,Scarecrow,22,917,1039,313,337,200000,200000,17,0
5355,Scarecrow,22,917,1039,309,341,200000,200000,17,0
5354,Scarecrow,22,917,1039,305,345,200000,200000,17,0
5353,Scarecrow,22,917,1039,301,349,200000,200000,17,0
5352,Scarecrow,22,917,1039,297,353,200000,200000,17,0
5351,Scarecrow,22,917,1039,293,357,200000,200000,17,0
5350,Scarecrow,22,917,1039,289,361,200000,200000,17,0
5349,Scarecrow,22,917,1039,281,369,200000,200000,17,0
5348,Scarecrow,22,917,1039,277,373,200000,200000,17,0
5347,Scarecrow,22,917,1039,273,377,200000,200000,17,0
5346,Scarecrow,22,917,1039,269,381,200000,200000,17,0
5345,Scarecrow,22,917,1039,265,385,200000,200000,17,0
5344,Scarecrow,22,917,1039,261,389,200000,200000,17,0
5343,Scarecrow,22,917,1039,257,393,200000,200000,17,0
5342,Scarecrow,22,917,1039,249,401,200000,200000,17,0
5341,Scarecrow,22,917,1039,245,405,200000,200000,17,0
5340,Scarecrow,22,917,1039,241,409,200000,200000,17,0
5339,Scarecrow,22,917,1039,237,413,200000,200000,17,0
5338,Scarecrow,22,917,1039,233,417,200000,200000,17,0
5337,Scarecrow,22,917,1039,229,421,200000,200000,17,0
5336,Scarecrow,22,917,1039,225,425,200000,200000,17,0
5335,Scarecrow,22,887,1039,404,196,200000,200000,17,0
5334,Scarecrow,22,887,1039,400,200,200000,200000,17,0
5333,Scarecrow,22,887,1039,396,204,200000,200000,17,0
5332,Scarecrow,22,887,1039,392,208,200000,200000,17,0
5331,Scarecrow,22,887,1039,388,212,200000,200000,17,0
5330,Scarecrow,22,887,1039,384,216,200000,200000,17,0
5329,Scarecrow,22,887,1039,380,220,200000,200000,17,0
5328,Scarecrow,22,887,1039,372,228,200000,200000,17,0
5327,Scarecrow,22,887,1039,368,232,200000,200000,17,0
5326,Scarecrow,22,887,1039,364,236,200000,200000,17,0
5325,Scarecrow,22,887,1039,360,240,200000,200000,17,0
5324,Scarecrow,22,887,1039,356,244,200000,200000,17,0
5323,Scarecrow,22,887,1039,352,248,200000,200000,17,0
5322,Scarecrow,22,887,1039,348,252,200000,200000,17,0
5321,Scarecrow,22,887,1039,340,260,200000,200000,17,0
5320,Scarecrow,22,887,1039,336,264,200000,200000,17,0
5319,Scarecrow,22,887,1039,332,268,200000,200000,17,0
5318,Scarecrow,22,887,1039,328,272,200000,200000,17,0
5317,Scarecrow,22,887,1039,324,276,200000,200000,17,0
5316,Scarecrow,22,887,1039,320,280,200000,200000,17,0
5315,Scarecrow,22,887,1039,316,284,200000,200000,17,0
5314,Scarecrow,22,857,1039,288,312,200000,200000,17,0
5313,Scarecrow,22,857,1039,284,316,200000,200000,17,0
5312,Scarecrow,22,857,1039,280,320,200000,200000,17,0
5311,Scarecrow,22,857,1039,276,324,200000,200000,17,0
5310,Scarecrow,22,857,1039,272,328,200000,200000,17,0
5309,Scarecrow,22,857,1039,268,332,200000,200000,17,0
5308,Scarecrow,22,857,1039,264,336,200000,200000,17,0
5307,Scarecrow,22,857,1039,256,344,200000,200000,17,0
5306,Scarecrow,22,857,1039,252,348,200000,200000,17,0
5305,Scarecrow,22,857,1039,248,352,200000,200000,17,0
5304,Scarecrow,22,857,1039,244,356,200000,200000,17,0
5303,Scarecrow,22,857,1039,240,360,200000,200000,17,0
5302,Scarecrow,22,857,1039,236,364,200000,200000,17,0
5301,Scarecrow,22,857,1039,232,368,200000,200000,17,0
5300,Scarecrow,22,857,1039,224,376,200000,200000,17,0
5299,Scarecrow,22,857,1039,220,380,200000,200000,17,0
5298,Scarecrow,22,857,1039,216,384,200000,200000,17,0
5297,Scarecrow,22,857,1039,212,388,200000,200000,17,0
5296,Scarecrow,22,857,1039,208,392,200000,200000,17,0
5295,Scarecrow,22,857,1039,204,396,200000,200000,17,0
5294,Scarecrow,22,857,1039,200,400,200000,200000,17,0
5293,Scarecrow,22,827,1039,379,171,200000,200000,17,0
5292,Scarecrow,22,827,1039,375,175,200000,200000,17,0
5291,Scarecrow,22,827,1039,371,179,200000,200000,17,0
5290,Scarecrow,22,827,1039,367,183,200000,200000,17,0
5289,Scarecrow,22,827,1039,363,187,200000,200000,17,0
5288,Scarecrow,22,827,1039,359,191,200000,200000,17,0
5287,Scarecrow,22,827,1039,355,195,200000,200000,17,0
5286,Scarecrow,22,827,1039,347,203,200000,200000,17,0
5285,Scarecrow,22,827,1039,343,207,200000,200000,17,0
5284,Scarecrow,22,827,1039,339,211,200000,200000,17,0
5283,Scarecrow,22,827,1039,335,215,200000,200000,17,0
5282,Scarecrow,22,827,1039,331,219,200000,200000,17,0
5281,Scarecrow,22,827,1039,327,223,200000,200000,17,0
5280,Scarecrow,22,827,1039,323,227,200000,200000,17,0
5279,Scarecrow,22,827,1039,315,235,200000,200000,17,0
5278,Scarecrow,22,827,1039,311,239,200000,200000,17,0
5277,Scarecrow,22,827,1039,307,243,200000,200000,17,0
5276,Scarecrow,22,827,1039,303,247,200000,200000,17,0
5275,Scarecrow,22,827,1039,299,251,200000,200000,17,0
5274,Scarecrow,22,827,1039,295,255,200000,200000,17,0
